"","plot","year","tag","status","LIDE","QUAG","QUAG x QUWI","QUCH","QUKE","QUKE X QUAG","QUWI","UMCA","Unknown sp."
"298","ANN04",2014,"3075","Dead",NA,NA,NA,NA,14,NA,NA,NA,NA
"299","ANN04",2014,"3076","Dead",NA,NA,NA,NA,18,NA,NA,NA,NA
"300","ANN04",2014,"392","Alive",NA,NA,NA,NA,NA,NA,NA,21.9,NA
"301","ANN04",2014,"395","Alive",NA,NA,NA,NA,NA,NA,NA,14.9,NA
"302","ANN04",2014,"503","Alive",NA,NA,NA,NA,NA,NA,NA,14.7,NA
"303","ANN04",2014,"518","Alive",NA,NA,NA,NA,NA,NA,NA,17.5,NA
"304","ANN04",2014,"521","Dead",NA,NA,NA,NA,NA,NA,NA,8.1,NA
"305","ANN04",2014,"526","Alive",NA,NA,NA,NA,NA,NA,NA,7.3,NA
"306","ANN04",2014,"549","Alive",NA,NA,NA,NA,NA,NA,NA,5.9,NA
"307","ANN04",2014,"595","Alive",NA,NA,NA,NA,NA,NA,NA,18.1,NA
"308","ANN04",2014,"597","Alive",NA,NA,NA,NA,NA,NA,NA,4,NA
"309","ANN04",2014,"603","Alive",NA,NA,NA,NA,NA,NA,NA,6.5,NA
"310","ANN04",2014,"611","Alive",NA,NA,NA,NA,NA,NA,NA,13.7,NA
"311","ANN04",2014,"643","Alive",NA,NA,NA,NA,NA,NA,NA,14.8,NA
"312","ANN05",2003,"1259","Alive",NA,NA,NA,NA,55.3,NA,NA,NA,NA
"313","ANN05",2004,"262","Alive",NA,NA,NA,NA,NA,NA,NA,7.5,NA
"314","ANN05",2004,"3176","Alive",NA,NA,NA,NA,NA,NA,NA,6.5,NA
"315","ANN05",2004,"347","Alive",NA,NA,NA,NA,NA,NA,NA,8,NA
"316","ANN05",2004,"536","Alive",NA,NA,NA,NA,NA,NA,NA,12.75,NA
"317","ANN05",2004,"554","Alive",NA,NA,NA,NA,NA,NA,NA,7,NA
"318","ANN05",2004,"568","Alive",NA,NA,NA,NA,NA,NA,NA,3.8,NA
"319","ANN05",2004,"630","Alive",NA,NA,NA,NA,NA,NA,NA,11.75,NA
"320","ANN05",2004,"637","Alive",NA,NA,NA,NA,NA,NA,NA,9.75,NA
"321","ANN05",2004,"652","Alive",NA,NA,NA,NA,NA,NA,NA,12.25,NA
"322","ANN05",2004,"662","Alive",NA,NA,NA,NA,NA,NA,NA,11.75,NA
"323","ANN05",2004,"691","Alive",NA,NA,NA,NA,NA,NA,NA,5.5,NA
"324","ANN05",2004,"694","Alive",NA,NA,NA,NA,NA,NA,NA,7.75,NA
"325","ANN05",2005,"1256","Alive",NA,NA,NA,NA,26,NA,NA,NA,NA
"326","ANN05",2005,"1257","Dead",NA,NA,NA,NA,25.1,NA,NA,NA,NA
"327","ANN05",2005,"1258","Alive",NA,NA,NA,NA,31.2,NA,NA,NA,NA
"328","ANN05",2005,"1901","Alive",NA,NA,NA,NA,NA,NA,NA,11.4,NA
"329","ANN05",2005,"1902","Alive",NA,NA,NA,NA,NA,NA,NA,11.6,NA
"330","ANN05",2005,"1903","Alive",NA,NA,NA,NA,NA,NA,NA,6.3,NA
"331","ANN05",2012,"1256","Dead",NA,NA,NA,NA,26.1,NA,NA,NA,NA
"332","ANN05",2012,"1258","Alive",NA,NA,NA,NA,36,NA,NA,NA,NA
"333","ANN05",2012,"1259","Alive",NA,NA,NA,NA,47,NA,NA,NA,NA
"334","ANN05",2012,"1901","Alive",NA,NA,NA,NA,NA,NA,NA,12.9,NA
"335","ANN05",2012,"1902","Alive",NA,NA,NA,NA,NA,NA,NA,13.5,NA
"336","ANN05",2012,"1903","Dead",NA,NA,NA,NA,NA,NA,NA,11.7,NA
"337","ANN05",2012,"262","Alive",NA,NA,NA,NA,NA,NA,NA,9.1,NA
"338","ANN05",2012,"3176","Alive",NA,NA,NA,NA,NA,NA,NA,7.2,NA
"339","ANN05",2012,"347","Alive",NA,NA,NA,NA,NA,NA,NA,9.3,NA
"340","ANN05",2012,"536","Alive",NA,NA,NA,NA,NA,NA,NA,15.3,NA
"341","ANN05",2012,"554","Alive",NA,NA,NA,NA,NA,NA,NA,7.5,NA
"342","ANN05",2012,"568","Alive",NA,NA,NA,NA,NA,NA,NA,5.1,NA
"343","ANN05",2012,"630","Alive",NA,NA,NA,NA,NA,NA,NA,13.1,NA
"344","ANN05",2012,"637","Alive",NA,NA,NA,NA,NA,NA,NA,10.5,NA
"345","ANN05",2012,"652","Alive",NA,NA,NA,NA,NA,NA,NA,14.1,NA
"346","ANN05",2012,"662","Alive",NA,NA,NA,NA,NA,NA,NA,12.8,NA
"347","ANN05",2012,"691","Alive",NA,NA,NA,NA,NA,NA,NA,7.4,NA
"348","ANN05",2012,"694","Alive",NA,NA,NA,NA,NA,NA,NA,7.1,NA
"349","ANN05",2014,"1256","Dead",NA,NA,NA,NA,25.9,NA,NA,NA,NA
"350","ANN05",2014,"1257","Dead",NA,NA,NA,NA,17,NA,NA,NA,NA
"351","ANN05",2014,"1258","Alive",NA,NA,NA,NA,33.6,NA,NA,NA,NA
"352","ANN05",2014,"1259","Alive",NA,NA,NA,NA,46.3,NA,NA,NA,NA
"353","ANN05",2014,"1901","Alive",NA,NA,NA,NA,NA,NA,NA,12.5,NA
"354","ANN05",2014,"1902","Alive",NA,NA,NA,NA,NA,NA,NA,13.7,NA
"355","ANN05",2014,"1903","Dead",NA,NA,NA,NA,NA,NA,NA,10.5,NA
"356","ANN05",2014,"262","Alive",NA,NA,NA,NA,NA,NA,NA,9.4,NA
"357","ANN05",2014,"3176","Alive",NA,NA,NA,NA,NA,NA,NA,8.6,NA
"358","ANN05",2014,"347","Alive",NA,NA,NA,NA,NA,NA,NA,9,NA
"359","ANN05",2014,"536","Alive",NA,NA,NA,NA,NA,NA,NA,16,NA
"360","ANN05",2014,"554","Alive",NA,NA,NA,NA,NA,NA,NA,7.9,NA
"361","ANN05",2014,"568","Alive",NA,NA,NA,NA,NA,NA,NA,6.2,NA
"362","ANN05",2014,"630","Alive",NA,NA,NA,NA,NA,NA,NA,12.9,NA
"363","ANN05",2014,"637","Alive",NA,NA,NA,NA,NA,NA,NA,11.2,NA
"364","ANN05",2014,"652","Alive",NA,NA,NA,NA,NA,NA,NA,14.3,NA
"365","ANN05",2014,"662","Alive",NA,NA,NA,NA,NA,NA,NA,13,NA
"366","ANN05",2014,"691","Alive",NA,NA,NA,NA,NA,NA,NA,6.7,NA
"367","ANN05",2014,"694","Alive",NA,NA,NA,NA,NA,NA,NA,7.1,NA
"368","ANN06",2004,"106","Alive",NA,NA,NA,NA,NA,NA,NA,13.9,NA
"369","ANN06",2004,"3054","Alive",NA,NA,NA,NA,NA,NA,NA,23.7,NA
"370","ANN06",2004,"3055","Alive",NA,NA,NA,NA,NA,NA,NA,8.5,NA
"371","ANN06",2004,"3056","Alive",NA,NA,NA,NA,NA,NA,NA,14.4,NA
"372","ANN06",2004,"3057","Alive",NA,NA,NA,NA,NA,NA,NA,8.4,NA
"373","ANN06",2004,"3058","Alive",NA,NA,NA,NA,NA,NA,NA,9.8,NA
"374","ANN06",2004,"3059","Alive",NA,NA,NA,NA,NA,NA,NA,9.4,NA
"375","ANN06",2004,"3060","Alive",NA,NA,NA,NA,NA,NA,NA,7.6,NA
"376","ANN06",2005,"1123","Alive",NA,5.8,NA,NA,NA,NA,NA,NA,NA
"377","ANN06",2005,"6100","Alive",NA,NA,NA,NA,NA,NA,NA,10.7,NA
"378","ANN06",2012,"106","Alive",NA,NA,NA,NA,NA,NA,NA,14.7,NA
"379","ANN06",2012,"1123","Alive",NA,8.8,NA,NA,NA,NA,NA,NA,NA
"380","ANN06",2012,"3054","Alive",NA,NA,NA,NA,NA,NA,NA,22.4,NA
"381","ANN06",2012,"3055","Alive",NA,NA,NA,NA,NA,NA,NA,9.2,NA
"382","ANN06",2012,"3056","Alive",NA,NA,NA,NA,NA,NA,NA,16.4,NA
"383","ANN06",2012,"3057","Alive",NA,NA,NA,NA,NA,NA,NA,8.4,NA
"384","ANN06",2012,"3058","Alive",NA,NA,NA,NA,NA,NA,NA,10.4,NA
"385","ANN06",2012,"3059","Alive",NA,NA,NA,NA,NA,NA,NA,10.1,NA
"386","ANN06",2012,"3060","Alive",NA,NA,NA,NA,NA,NA,NA,7.6,NA
"387","ANN06",2012,"5208","Alive",NA,NA,NA,NA,NA,NA,NA,6.5,NA
"388","ANN06",2012,"6100","Alive",NA,NA,NA,NA,NA,NA,NA,11.4,NA
"389","ANN06",2014,"106","Alive",NA,NA,NA,NA,NA,NA,NA,16,NA
"390","ANN06",2014,"1123","Alive",NA,9.2,NA,NA,NA,NA,NA,NA,NA
"391","ANN06",2014,"3054","Alive",NA,NA,NA,NA,NA,NA,NA,25.6,NA
"392","ANN06",2014,"3055","Alive",NA,NA,NA,NA,NA,NA,NA,9.6,NA
"393","ANN06",2014,"3056","Alive",NA,NA,NA,NA,NA,NA,NA,15.7,NA
"394","ANN06",2014,"3057","Alive",NA,NA,NA,NA,NA,NA,NA,8.4,NA
"395","ANN06",2014,"3058","Alive",NA,NA,NA,NA,NA,NA,NA,10.6,NA
"396","ANN06",2014,"3059","Alive",NA,NA,NA,NA,NA,NA,NA,10.1,NA
"397","ANN06",2014,"3060","Alive",NA,NA,NA,NA,NA,NA,NA,7.7,NA
"398","ANN06",2014,"5208","Alive",NA,NA,NA,NA,NA,NA,NA,6.9,NA
"399","ANN06",2014,"6100","Alive",NA,NA,NA,NA,NA,NA,NA,12.1,NA
"400","ANN07",2004,"3066","Alive",NA,NA,NA,NA,NA,NA,NA,20.4,NA
"401","ANN07",2004,"3067","Alive",NA,NA,NA,NA,NA,NA,NA,11.9,NA
"402","ANN07",2004,"3068","Alive",NA,NA,NA,NA,NA,NA,NA,4.6,NA
"403","ANN07",2005,"1140","Alive",NA,18.4,NA,NA,NA,NA,NA,NA,NA
"404","ANN07",2005,"1141","Alive",NA,16.8,NA,NA,NA,NA,NA,NA,NA
"405","ANN07",2005,"1142","Alive",NA,23.4,NA,NA,NA,NA,NA,NA,NA
"406","ANN07",2005,"1143","Alive",NA,13.7,NA,NA,NA,NA,NA,NA,NA
"407","ANN07",2005,"1144","Alive",NA,28.6,NA,NA,NA,NA,NA,NA,NA
"408","ANN07",2005,"1145","Alive",NA,22.8,NA,NA,NA,NA,NA,NA,NA
"409","ANN07",2005,"1146","Alive",NA,13.2,NA,NA,NA,NA,NA,NA,NA
"410","ANN07",2005,"1147","Alive",NA,27.5,NA,NA,NA,NA,NA,NA,NA
"411","ANN07",2005,"1148","Alive",NA,17.1,NA,NA,NA,NA,NA,NA,NA
"412","ANN07",2005,"1149","Alive",NA,18.1,NA,NA,NA,NA,NA,NA,NA
"413","ANN07",2005,"1150","Alive",NA,18.4,NA,NA,NA,NA,NA,NA,NA
"414","ANN07",2005,"1151","Alive",NA,16.7,NA,NA,NA,NA,NA,NA,NA
"415","ANN07",2005,"1493","Alive",NA,17.1,NA,NA,NA,NA,NA,NA,NA
"416","ANN07",2012,"1140","Alive",NA,18.6,NA,NA,NA,NA,NA,NA,NA
"417","ANN07",2012,"1141","Alive",NA,18.8,NA,NA,NA,NA,NA,NA,NA
"418","ANN07",2012,"1142","Alive",NA,24.2,NA,NA,NA,NA,NA,NA,NA
"419","ANN07",2012,"1143","Alive",NA,14.2,NA,NA,NA,NA,NA,NA,NA
"420","ANN07",2012,"1144","Alive",NA,32.6,NA,NA,NA,NA,NA,NA,NA
"421","ANN07",2012,"1145","Alive",NA,21.8,NA,NA,NA,NA,NA,NA,NA
"422","ANN07",2012,"1146","Alive",NA,14,NA,NA,NA,NA,NA,NA,NA
"423","ANN07",2012,"1147","Alive",NA,28.5,NA,NA,NA,NA,NA,NA,NA
"424","ANN07",2012,"1148","Alive",NA,18.2,NA,NA,NA,NA,NA,NA,NA
"425","ANN07",2012,"1149","Alive",NA,18.3,NA,NA,NA,NA,NA,NA,NA
"426","ANN07",2012,"1150","Alive",NA,20.2,NA,NA,NA,NA,NA,NA,NA
"427","ANN07",2012,"1151","Alive",NA,21.2,NA,NA,NA,NA,NA,NA,NA
"428","ANN07",2012,"1493","Dead",NA,15.6,NA,NA,NA,NA,NA,NA,NA
"429","ANN07",2012,"3066","Alive",NA,NA,NA,NA,NA,NA,NA,21.6,NA
"430","ANN07",2012,"3067","Alive",NA,NA,NA,NA,NA,NA,NA,13.1,NA
"431","ANN07",2012,"3068","Alive",NA,NA,NA,NA,NA,NA,NA,5.6,NA
"432","ANN07",2014,"1140","Alive",NA,18.4,NA,NA,NA,NA,NA,NA,NA
"433","ANN07",2014,"1141","Alive",NA,19,NA,NA,NA,NA,NA,NA,NA
"434","ANN07",2014,"1142","Alive",NA,24.9,NA,NA,NA,NA,NA,NA,NA
"435","ANN07",2014,"1143","Alive",NA,14.2,NA,NA,NA,NA,NA,NA,NA
"436","ANN07",2014,"1144","Alive",NA,31.4,NA,NA,NA,NA,NA,NA,NA
"437","ANN07",2014,"1145","Alive",NA,23,NA,NA,NA,NA,NA,NA,NA
"438","ANN07",2014,"1146","Alive",NA,13.7,NA,NA,NA,NA,NA,NA,NA
"439","ANN07",2014,"1147","Alive",NA,29.3,NA,NA,NA,NA,NA,NA,NA
"440","ANN07",2014,"1148","Alive",NA,18.7,NA,NA,NA,NA,NA,NA,NA
"441","ANN07",2014,"1149","Alive",NA,18.5,NA,NA,NA,NA,NA,NA,NA
"442","ANN07",2014,"1150","Alive",NA,23,NA,NA,NA,NA,NA,NA,NA
"443","ANN07",2014,"1151","Alive",NA,22.2,NA,NA,NA,NA,NA,NA,NA
"444","ANN07",2014,"1493","Alive",NA,13.2,NA,NA,NA,NA,NA,NA,NA
"445","ANN07",2014,"3066","Alive",NA,NA,NA,NA,NA,NA,NA,21.2,NA
"446","ANN07",2014,"3067","Alive",NA,NA,NA,NA,NA,NA,NA,14.7,NA
"447","ANN07",2014,"3068","Alive",NA,NA,NA,NA,NA,NA,NA,5.5,NA
"448","ANN08",2004,"119","Alive",NA,NA,NA,NA,NA,NA,NA,18.9,NA
"449","ANN08",2004,"3061","Alive",NA,NA,NA,NA,NA,NA,NA,18.1,NA
"450","ANN08",2004,"3062","Alive",NA,NA,NA,NA,NA,NA,NA,9.1,NA
"451","ANN08",2006,"5293","Alive",NA,NA,NA,NA,NA,NA,NA,14.2,NA
"452","ANN08",2012,"119","Alive",NA,NA,NA,NA,NA,NA,NA,23.1,NA
"453","ANN08",2012,"3061","Alive",NA,NA,NA,NA,NA,NA,NA,19,NA
"454","ANN08",2012,"3062","Alive",NA,NA,NA,NA,NA,NA,NA,9.9,NA
"455","ANN08",2012,"5293","Alive",NA,NA,NA,NA,NA,NA,NA,13.1,NA
"456","ANN08",2012,"6191","Alive",NA,NA,NA,NA,NA,NA,NA,7,NA
"457","ANN08",2014,"119","Alive",NA,NA,NA,NA,NA,NA,NA,23.5,NA
"458","ANN08",2014,"3061","Alive",NA,NA,NA,NA,NA,NA,NA,19.1,NA
"459","ANN08",2014,"3062","Alive",NA,NA,NA,NA,NA,NA,NA,9.9,NA
"460","ANN08",2014,"5293","Alive",NA,NA,NA,NA,NA,NA,NA,13.3,NA
"461","ANN08",2014,"6191","Alive",NA,NA,NA,NA,NA,NA,NA,7.2,NA
"462","ANN09",2004,"1128","Alive",NA,NA,NA,NA,NA,NA,NA,18.3,NA
"463","ANN09",2004,"3063","Alive",NA,NA,NA,NA,NA,NA,NA,21.7,NA
"464","ANN09",2004,"3064","Alive",NA,NA,NA,NA,NA,NA,NA,28.3,NA
"465","ANN09",2004,"3065","Alive",NA,NA,NA,NA,NA,NA,NA,16,NA
"466","ANN09",2005,"1124","Alive",NA,NA,NA,NA,48.5,NA,NA,NA,NA
"467","ANN09",2005,"1125","Alive",NA,25.6,NA,NA,NA,NA,NA,NA,NA
"468","ANN09",2005,"1126","Alive",NA,10.8,NA,NA,NA,NA,NA,NA,NA
"469","ANN09",2005,"1127","Alive",NA,NA,NA,NA,17.6,NA,NA,NA,NA
"470","ANN09",2005,"1494","Alive",NA,10.7,NA,NA,NA,NA,NA,NA,NA
"471","ANN09",2006,"5209","Alive",NA,NA,NA,NA,NA,NA,NA,10.2,NA
"472","ANN09",2011,"2584","Alive",NA,NA,NA,NA,30,NA,NA,NA,NA
"473","ANN09",2012,"1124","Alive",NA,NA,NA,NA,51.2,NA,NA,NA,NA
"474","ANN09",2012,"1125","Alive",NA,22,NA,NA,NA,NA,NA,NA,NA
"475","ANN09",2012,"1126","Dead",NA,11.2,NA,NA,NA,NA,NA,NA,NA
"476","ANN09",2012,"1127","Alive",NA,NA,NA,NA,21,NA,NA,NA,NA
"477","ANN09",2012,"1128","Alive",NA,NA,NA,NA,NA,NA,NA,19.9,NA
"478","ANN09",2012,"1494","Alive",NA,11.9,NA,NA,NA,NA,NA,NA,NA
"479","ANN09",2012,"2584","Alive",NA,NA,NA,NA,35.8,NA,NA,NA,NA
"480","ANN09",2012,"3063","Alive",NA,NA,NA,NA,NA,NA,NA,24.9,NA
"481","ANN09",2012,"3064","Alive",NA,NA,NA,NA,NA,NA,NA,30.5,NA
"482","ANN09",2012,"3065","Alive",NA,NA,NA,NA,NA,NA,NA,17.5,NA
"483","ANN09",2012,"5209","Alive",NA,NA,NA,NA,NA,NA,NA,13.5,NA
"484","ANN09",2014,"1124","Alive",NA,NA,NA,NA,50.8,NA,NA,NA,NA
"485","ANN09",2014,"1125","Alive",NA,21.5,NA,NA,NA,NA,NA,NA,NA
"486","ANN09",2014,"1126","Dead",NA,8.3,NA,NA,NA,NA,NA,NA,NA
"487","ANN09",2014,"1127","Alive",NA,NA,NA,NA,20.5,NA,NA,NA,NA
"488","ANN09",2014,"1128","Alive",NA,NA,NA,NA,NA,NA,NA,20.1,NA
"489","ANN09",2014,"1494","Dead",NA,11.6,NA,NA,NA,NA,NA,NA,NA
"490","ANN09",2014,"2584","Alive",NA,NA,NA,NA,38,NA,NA,NA,NA
"491","ANN09",2014,"3063","Alive",NA,NA,NA,NA,NA,NA,NA,25.5,NA
"492","ANN09",2014,"3064","Alive",NA,NA,NA,NA,NA,NA,NA,31.3,NA
"493","ANN09",2014,"3065","Alive",NA,NA,NA,NA,NA,NA,NA,17.8,NA
"494","ANN09",2014,"5209","Alive",NA,NA,NA,NA,NA,NA,NA,14.2,NA
"495","ANN09",2014,"7791","Alive",NA,6.5,NA,NA,NA,NA,NA,NA,NA
"496","ANN10",2004,"3080","Alive",NA,NA,NA,NA,NA,NA,NA,24.9,NA
"497","ANN10",2004,"3081","Alive",NA,NA,NA,NA,NA,NA,NA,1.8,NA
"498","ANN10",2004,"3082","Alive",NA,NA,NA,NA,NA,NA,NA,29.5,NA
"499","ANN10",2004,"3083","Alive",NA,NA,NA,NA,NA,NA,NA,3.6,NA
"500","ANN10",2004,"3084","Alive",NA,NA,NA,NA,5,NA,NA,NA,NA
"501","ANN10",2004,"3085","Alive",NA,NA,NA,NA,NA,NA,NA,10.2,NA
"502","ANN10",2005,"1129","Alive",NA,18.4,NA,NA,NA,NA,NA,NA,NA
"503","ANN10",2005,"1131","Alive",NA,23,NA,NA,NA,NA,NA,NA,NA
"504","ANN10",2005,"1990","Alive",NA,1.1,NA,NA,NA,NA,NA,NA,NA
"505","ANN10",2005,"1991","Alive",NA,2.3,NA,NA,NA,NA,NA,NA,NA
"506","ANN10",2005,"1992","Alive",NA,1.3,NA,NA,NA,NA,NA,NA,NA
"507","ANN10",2005,"1993","Alive",NA,1.2,NA,NA,NA,NA,NA,NA,NA
"508","ANN10",2010,"6701","Alive",NA,5.6,NA,NA,NA,NA,NA,NA,NA
"509","ANN10",2012,"1129","Alive",NA,24.8,NA,NA,NA,NA,NA,NA,NA
"510","ANN10",2012,"1131","Alive",NA,32.2,NA,NA,NA,NA,NA,NA,NA
"511","ANN10",2012,"1990","Alive",NA,5.3,NA,NA,NA,NA,NA,NA,NA
"512","ANN10",2012,"1991","Alive",NA,8.7,NA,NA,NA,NA,NA,NA,NA
"513","ANN10",2012,"1992","Alive",NA,7.5,NA,NA,NA,NA,NA,NA,NA
"514","ANN10",2012,"1993","Alive",NA,5.7,NA,NA,NA,NA,NA,NA,NA
"515","ANN10",2012,"3080","Alive",NA,NA,NA,NA,NA,NA,NA,31,NA
"516","ANN10",2012,"3081","Alive",NA,NA,NA,NA,NA,NA,NA,4.3,NA
"517","ANN10",2012,"3082","Alive",NA,NA,NA,NA,NA,NA,NA,30.2,NA
"518","ANN10",2012,"3083","Alive",NA,NA,NA,NA,NA,NA,NA,5.3,NA
"519","ANN10",2012,"3084","Alive",NA,NA,NA,NA,4.9,NA,NA,NA,NA
"520","ANN10",2012,"3085","Alive",NA,NA,NA,NA,NA,NA,NA,13.2,NA
"521","ANN10",2012,"6701","Alive",NA,6.8,NA,NA,NA,NA,NA,NA,NA
"522","ANN10",2014,"1129","Alive",NA,26.6,NA,NA,NA,NA,NA,NA,NA
"523","ANN10",2014,"1131","Alive",NA,34,NA,NA,NA,NA,NA,NA,NA
"524","ANN10",2014,"1990","Alive",NA,6.5,NA,NA,NA,NA,NA,NA,NA
"525","ANN10",2014,"1991","Alive",NA,10.2,NA,NA,NA,NA,NA,NA,NA
"526","ANN10",2014,"1992","Alive",NA,8.6,NA,NA,NA,NA,NA,NA,NA
"527","ANN10",2014,"1993","Alive",NA,6.2,NA,NA,NA,NA,NA,NA,NA
"528","ANN10",2014,"3080","Alive",NA,NA,NA,NA,NA,NA,NA,33.4,NA
"529","ANN10",2014,"3081","Alive",NA,NA,NA,NA,NA,NA,NA,4.6,NA
"530","ANN10",2014,"3082","Alive",NA,NA,NA,NA,NA,NA,NA,31.5,NA
"531","ANN10",2014,"3083","Alive",NA,NA,NA,NA,NA,NA,NA,6.3,NA
"532","ANN10",2014,"3084","Dead",NA,NA,NA,NA,5,NA,NA,NA,NA
"533","ANN10",2014,"3085","Alive",NA,NA,NA,NA,NA,NA,NA,13.9,NA
"534","ANN10",2014,"6701","Alive",NA,7.6,NA,NA,NA,NA,NA,NA,NA
"535","ANN10",2014,"7796","Alive",NA,9,NA,NA,NA,NA,NA,NA,NA
"536","ANN11",2004,"3073","Alive",NA,NA,NA,NA,NA,NA,NA,2.5,NA
"537","ANN11",2005,"1132","Alive",NA,20.5,NA,NA,NA,NA,NA,NA,NA
"538","ANN11",2006,"4742","Alive",NA,6.6,NA,NA,NA,NA,NA,NA,NA
"539","ANN11",2012,"1132","Alive",NA,22.6,NA,NA,NA,NA,NA,NA,NA
"540","ANN11",2012,"3073","Alive",NA,NA,NA,NA,NA,NA,NA,2.8,NA
"541","ANN11",2012,"4742","Alive",NA,6.4,NA,NA,NA,NA,NA,NA,NA
"542","ANN11",2014,"1132","Alive",NA,22.9,NA,NA,NA,NA,NA,NA,NA
"543","ANN11",2014,"3073","Alive",NA,NA,NA,NA,NA,NA,NA,2.9,NA
"544","ANN11",2014,"4742","Dead",NA,6.4,NA,NA,NA,NA,NA,NA,NA
"545","ANN12",2004,"811","Alive",NA,NA,NA,NA,NA,NA,NA,11.5,NA
"546","ANN12",2004,"823","Alive",NA,NA,NA,NA,NA,NA,NA,7.75,NA
"547","ANN12",2004,"824","Alive",NA,NA,NA,NA,NA,NA,NA,22.5,NA
"548","ANN12",2004,"830","Alive",NA,NA,NA,NA,NA,NA,NA,22,NA
"549","ANN12",2004,"837","Alive",NA,NA,NA,NA,NA,NA,NA,11.5,NA
"550","ANN12",2004,"843","Alive",NA,NA,NA,NA,NA,NA,NA,9,NA
"551","ANN12",2004,"847","Alive",NA,NA,NA,NA,NA,NA,NA,23,NA
"552","ANN12",2004,"856","Alive",NA,NA,NA,NA,NA,NA,NA,8.5,NA
"553","ANN12",2004,"876","Alive",NA,NA,NA,NA,NA,NA,NA,10.25,NA
"554","ANN12",2004,"877","Alive",NA,NA,NA,NA,NA,NA,NA,19,NA
"555","ANN12",2004,"899","Alive",NA,NA,NA,NA,NA,NA,NA,21.25,NA
"556","ANN12",2007,"4772","Alive",NA,NA,NA,NA,NA,NA,NA,3.5,NA
"557","ANN12",2007,"4791","Alive",NA,NA,NA,NA,NA,NA,NA,2.5,NA
"558","ANN12",2010,"5283","Alive",NA,NA,NA,NA,NA,NA,NA,4.5,NA
"559","ANN12",2010,"5655","Alive",NA,NA,NA,NA,NA,NA,NA,11.3,NA
"560","ANN12",2010,"5698","Alive",NA,NA,NA,NA,NA,NA,NA,2.3,NA
"561","ANN12",2012,"4772","Alive",NA,NA,NA,NA,NA,NA,NA,5.4,NA
"562","ANN12",2012,"4791","Alive",NA,NA,NA,NA,NA,NA,NA,3.2,NA
"563","ANN12",2012,"5283","Alive",NA,NA,NA,NA,NA,NA,NA,4.8,NA
"564","ANN12",2012,"5655","Alive",NA,NA,NA,NA,NA,NA,NA,11.6,NA
"565","ANN12",2012,"5698","Alive",NA,NA,NA,NA,NA,NA,NA,2.2,NA
"566","ANN12",2012,"811","Alive",NA,NA,NA,NA,NA,NA,NA,9.8,NA
"567","ANN12",2012,"823","Alive",NA,NA,NA,NA,NA,NA,NA,8.2,NA
"568","ANN12",2012,"824","Alive",NA,NA,NA,NA,NA,NA,NA,26,NA
"569","ANN12",2012,"830","Alive",NA,NA,NA,NA,NA,NA,NA,17.1,NA
"570","ANN12",2012,"837","Alive",NA,NA,NA,NA,NA,NA,NA,12.2,NA
"571","ANN12",2012,"843","Alive",NA,NA,NA,NA,NA,NA,NA,8.5,NA
"572","ANN12",2012,"856","Alive",NA,NA,NA,NA,NA,NA,NA,8.7,NA
"573","ANN12",2012,"876","Alive",NA,NA,NA,NA,NA,NA,NA,10.3,NA
"574","ANN12",2012,"877","Alive",NA,NA,NA,NA,NA,NA,NA,18.9,NA
"575","ANN12",2012,"899","Alive",NA,NA,NA,NA,NA,NA,NA,24,NA
"576","ANN12",2014,"4772","Alive",NA,NA,NA,NA,NA,NA,NA,6.2,NA
"577","ANN12",2014,"4791","Alive",NA,NA,NA,NA,NA,NA,NA,3.3,NA
"578","ANN12",2014,"5283","Alive",NA,NA,NA,NA,NA,NA,NA,5.3,NA
"579","ANN12",2014,"5655","Alive",NA,NA,NA,NA,NA,NA,NA,11.7,NA
"580","ANN12",2014,"5698","Alive",NA,NA,NA,NA,NA,NA,NA,2.3,NA
"581","ANN12",2014,"811","Alive",NA,NA,NA,NA,NA,NA,NA,9,NA
"582","ANN12",2014,"823","Alive",NA,NA,NA,NA,NA,NA,NA,8.2,NA
"583","ANN12",2014,"824","Alive",NA,NA,NA,NA,NA,NA,NA,28.1,NA
"584","ANN12",2014,"830","Alive",NA,NA,NA,NA,NA,NA,NA,15.6,NA
"585","ANN12",2014,"837","Alive",NA,NA,NA,NA,NA,NA,NA,12.4,NA
"586","ANN12",2014,"843","Alive",NA,NA,NA,NA,NA,NA,NA,8.5,NA
"587","ANN12",2014,"856","Alive",NA,NA,NA,NA,NA,NA,NA,8.6,NA
"588","ANN12",2014,"876","Alive",NA,NA,NA,NA,NA,NA,NA,9.7,NA
"589","ANN12",2014,"877","Alive",NA,NA,NA,NA,NA,NA,NA,19,NA
"590","ANN12",2014,"899","Alive",NA,NA,NA,NA,NA,NA,NA,25.2,NA
"591","ANN13",2004,"2263","Dead",NA,NA,NA,NA,NA,NA,NA,NA,47.4
"592","ANN13",2004,"846","Alive",NA,NA,NA,NA,NA,NA,NA,16.2,NA
"593","ANN13",2004,"922","Alive",NA,NA,NA,NA,NA,NA,NA,21.3,NA
"594","ANN13",2004,"979","Alive",NA,NA,NA,NA,NA,NA,NA,18.2,NA
"595","ANN13",2004,"980","Alive",NA,NA,NA,NA,NA,NA,NA,15.3,NA
"596","ANN13",2004,"994","Alive",NA,NA,NA,NA,NA,NA,NA,14.1,NA
