"plotid","X","Y","ppt04dys_r","ppt05dys_r","ppt06dys_r","ppt07dys_r","ppt08dys_r","ppt09dys_r","ppt10dys_r","ppt11dys_r","ppt12dys_r","ppt14dys_r","dys04c2d","dys04a3d","dys05a2d","dys05a3d","dys06b2d","dys06b3d","dys07a2d","dys07c3d","dys08c2d","dys08a3d","dys09a2d","dys09b3d","dys10c2d","dys10a3d","dys11b2d","dys11a3d","dys12b2d","dys12d3d","dys14a2d","dys14b3d","ppt04dys_v","ppt05dys_v","ppt06dys_v","ppt07dys_v","ppt08dys_v","ppt09dys_v","ppt10dys_v","ppt11dys_v","ppt12dys_v","ppt14dys_v","ppt04tot_r","ppt05tot_r","ppt06tot_r","ppt07tot_r","ppt08tot_r","ppt09tot_r","ppt10tot_r","ppt11tot_r","ppt12tot_r","ppt14tot_r","ppt04b2d","ppt04a3d","ppt05a2d","ppt05c3d","ppt06a2d","ppt06b3d","ppt07c2d","ppt07a3d","ppt08c2d","ppt08e3d","ppt09b2d","ppt09a3d","ppt10b2d","ppt10a3d","ppt11b2d","ppt11b3d","ppt12c2d","ppt12b3d","ppt14b2d","ppt14b3d","ppt04tot_v","ppt05tot_v","ppt06tot_v","ppt07tot_v","ppt08tot_v","ppt09tot_v","ppt10tot_v","ppt11tot_v","ppt12tot_v","ppt14tot_v","pptsum04","pptsum05","pptsum06","pptsum07","pptsum08","pptsum09","pptsum10"
"ANN32",535549,4250871,26.6824241686629,-86.8122862889183,38.5816110509519,-48.1652181524774,9.78242826877225,-7.9252226779805,8.62997693773753,-38.6763515102155,-57.5328061843334,-46.4587502431964,66.51232,65.02094,72.45731,70.82822,96.9664,88.69327,57.41351,54.28555,73.82558,68.13496,70.40408,67.74603,85.52545,82.9916,63.42953,82.33659,67.05244,60.76794,31.56403,40.15817,71,71,91,60,90,66,89,39,84,23,1024.98924253543,4603.63258316881,2259.8300956792,382.033788082633,537.550071994425,623.891744993845,824.26610677913,824.26610677913,711.305480761241,408.166078289205,609.1442,671.5384,732.0616,748.129,1226.245,998.0075,545.8607,553.6324,442.6415,482.3755,545.1614,537.6499,843.3261,815.7336,453.3902,528.4404,607.1168,639.192,475.9335,568.7254,686.054,726.694,1304.544,557.276,360.68,580.136,783.59,398.272,394.208,191.262,1127.380019,1101.479988,1558.330032,723.190003,765.700003,726.789989,1016.30999
"ANN33",536450,4251163,31.5664917040901,-88.5488520491198,39.1210156894352,-48.008368062774,9.72327503924339,-10.1595478893413,7.84744255867637,-36.6696343954199,-56.3710484245743,-47.1396421660549,69.03647,66.56979,71.41486,70.18016,97.12595,89.19579,55.94798,53.79064,73.75258,66.42899,71.25133,68.13197,85.97318,83.01501,64.10574,78.06272,64.19972,59.45893,34.35342,40.65836,71,71,91,60,90,72,89,39,52,33,1038.31645832088,4597.10256522193,2464.29090416588,389.081334252819,527.465645501407,570.216217011012,827.710794970746,827.710794970746,696.290856849362,359.38471609058,625.3096,693.0705,736.3298,751.1843,1223.39,1161.077,535.2464,550.5025,468.4143,551.7906,545.4892,532.261,852.1834,823.2662,531.702,597.4272,639.0763,642.4783,512.2745,519.1791,686.054,726.694,1304.544,557.276,360.68,588.772,829.31,398.272,698.6,642.6,1072.969998,1069.340004,1500.300018,688.200003,742.190002,709.819991,981.359997
"ANN34",535492,4250306,27.0140481127111,-85.973738680162,38.1799856076873,-47.5777171502585,9.64327626938569,-8.16847246506931,8.38982984089485,-37.9644577775667,-56.7131477003475,-45.9810987745949,63.85249,63.90827,73.33705,71.12925,97.15127,88.74473,57.01496,54.18692,73.21133,66.33064,69.47833,67.398,85.85379,83.13004,63.61768,81.27256,65.92022,60.1372,30.72463,40.07258,71,71,91,60,90,66,89,39,52,33,1012.86160449223,4600.78550712382,2257.43936084091,378.307956639127,529.767502681191,609.34914606648,814.239534052723,814.239534052723,700.693389720058,397.030145676997,582.0775,647.8025,747.2483,757.4769,1219.553,997.7833,542.8717,549.7681,457.3684,484.7634,565.5735,553.8354,846.6647,821.1913,503.6319,579.0276,612.5929,632.9824,485.187,553.7823,686.054,726.694,1304.544,557.276,360.68,580.136,783.59,398.272,698.6,642.6,1137.249994,1107.32,1568.179983,730.62999,771.079999,730.650019,1028.48999
"ANN35",536662,4250714,31.3455321180207,-87.9909839279342,38.8985087693624,-47.9777155195333,9.57192993577021,-10.4328541403672,7.55595565717972,-36.7985988369127,-56.4727386953442,-46.886900122535,67.87372,66.13583,72.06986,70.35835,97.26813,89.14272,55.54162,53.66732,73.07011,65.14683,70.53218,67.8642,86.31795,83.10341,64.83911,77.92954,63.2122,58.77833,34.26935,40.60074,71,71,91,60,90,72,89,39,52,33,1020.49976223838,4599.64318345175,2428.68755191605,387.037875472457,526.346529229901,570.982101891034,819.879089647104,819.879089647104,694.039277802999,362.110529782326,624.0038,685.8713,746.9351,756.1698,1213.787,1160.47,533.3971,548.1995,481.5455,553.8852,564.1799,546.5999,858.4203,831.196,595.1031,647.9058,649.7867,645.3524,525.3176,519.1992,686.054,726.694,1304.544,557.276,360.68,588.772,829.31,398.272,698.6,642.6,1067.120025,1064.290016,1492.619999,683.770003,740.049993,707.149993,978.64999
"ANN36",530822,4253623,30.0101898314564,-85.2454864179195,37.4730047455857,-43.8756460831783,10.2203371439314,-6.41139286283335,9.90092006730783,-32.3733892292504,-50.3896321803109,-45.008722570554,66.93454,65.4202,74.35113,71.17635,90.75772,88.24966,55.55977,53.33799,58.8639,59.17674,71.22842,67.21941,82.80565,82.67374,83.27236,87.37821,83.01296,68.60485,29.75101,37.7584,83,75,93,55,53,64,82,88,84,23,1103.88980170233,4541.71950150616,2535.12219631712,370.907919323359,490.369916210432,517.83270818914,822.563056129511,822.563056129511,654.650968857475,307.846203913,796.6369,659.5497,806.7314,805.7487,1147.695,1160.156,608.5004,569.6428,539.5995,561.0338,390.0819,473.4072,777.2287,764.6302,948.2133,854.4553,438.3925,483.8846,286.2051,359.9631,902.462,748.284,1132.84,617.982,543.306,533.146,748.792,846.074,394.208,191.262,934.810007,975.860008,1340.500005,613.769989,659.570017,645.479996,886.199993
"ANN37",534705,4251499,25.1908056360491,-87.0017403679241,38.7024943307849,-48.1309334134897,10.0794887302818,-6.49906667963362,9.48872979639263,-39.0513786393005,-57.5815497297845,-46.5616737464137,67.11974,65.10282,72.70711,70.97652,96.25393,88.57402,58.22258,54.51763,73.14731,69.04492,70.95893,67.94568,84.64356,82.94349,64.20804,83.45082,70.79192,62.92051,30.57707,39.67422,71,71,93,60,90,64,82,39,84,23,1052.67347500952,4600.20541465012,2247.0197828604,382.260194398972,541.900757916556,640.681975179582,836.14184306039,836.14184306039,719.25575045153,419.83165863085,636.5188,672.0228,732.3978,750.7625,1234.25,977.0843,558.855,556.9598,431.0267,475.8765,512.8723,517.3804,830.1881,803.4156,426.5668,500.9828,569.6131,623.9981,428.0613,562.5881,686.054,726.694,1132.84,557.276,360.68,533.146,748.792,398.272,394.208,191.262,1145.539996,1113.819984,1578.759995,735.140001,770.000006,732.350006,1024.529999
"ANN38",535946,4252012,27.4949641223378,-88.9375835722075,39.5146186418083,-49.2680747873955,10.0246970904501,-8.14915458457052,8.83899863630097,-39.4755419615894,-58.7976095703504,-47.5813355033513,70.77056,67.16821,70.94796,70.01636,96.85651,88.7661,56.61362,53.9733,74.25655,67.95187,72.2515,68.60686,85.16913,82.72709,63.93356,83.45133,66.08855,60.7381,34.231,40.61391,71,71,93,60,90,81,89,39,61,23,1051.31908180434,4607.40087690026,2323.54045952848,391.311132471263,549.668917238107,636.209704998008,844.323388555604,844.323388555604,727.385070873044,415.450081337326,646.1406,710.2932,736.2764,750.9802,1235.35,1053.476,544.1498,557.3236,452.5647,501.8115,513.6529,500.1425,844.5637,812.5017,483.9756,550.3513,615.9064,654.1973,489.6381,589.306,686.054,726.694,1132.84,557.276,360.68,296.418,829.31,398.272,610.87,191.262,1129.550001,1101.759995,1559.999977,723.28,764.679997,728.320011,1017.01001
"APGAR01",547360,4247383,26.7792220588915,-92.1326457471288,41.7735553985183,-60.2193823084727,7.48251026380029,-19.0569113022227,1.41936120568239,-53.3452042340729,-76.4379471432321,-50.8000376915181,76.43333,71.55183,76.35503,71.80437,89.33228,87.41079,49.2247,51.75689,69.76711,63.21255,61.02185,64.10438,82.75063,80.9223,50.60252,71.45498,48.4511,54.49174,50.77842,43.82215,78,81,82,53,78,54,85,46,53,63,720.281366817931,4739.63697093481,1711.59923475833,418.899805621706,646.506016319928,817.118058138712,791.611194741064,791.611194741064,830.234380152239,607.1094388642,818.8562,809.5634,1077.203,1041.865,1133.83,1154.089,515.5179,527.8561,519.5146,547.8378,461.1049,510.0982,600.096,607.6117,548.8023,597.6345,607.4943,622.1021,448.7927,607.724,862.584,1127.76,978.8,594.106,469.392,449.5,547.37,509.27,714.1,313.182,1231.259982,1256.80999,1714.250021,736.969984,810.910005,821.709986,1095.43
"ARBIT01",540123,4241466,22.1124467930226,-77.0662423379257,34.875945339393,-49.49064402866,6.60373270430418,-14.5548062260662,2.13656212493801,-43.5640841941502,-62.4934318446305,-42.3548873770512,76.38663,69.57329,75.14703,72.31805,89.3209,87.12627,54.79379,53.91596,52.62629,58.10421,62.78099,64.30588,66.98098,78.53242,74.31113,78.96493,45.931,52.53432,46.71684,45.07061,79,81,82,59,50,66,58,82,49,44,643.568404777831,4663.18087176591,1490.33688043014,348.983795581827,534.629858853067,673.431065009721,672.652486529216,672.652486529216,689.269181292777,494.721232942131,742.3339,682.1129,919.4402,919.7068,1019.029,972.2132,594.4286,566.5905,627.6387,624.4357,662.3904,566.7523,800.8995,795.493,880.2214,881.5328,564.158,572.0275,556.9478,631.7308,681.228,936.244,978.8,599.694,714.248,629.92,815.848,1035.05,525.526,627.38,1251.310018,1273.589996,1752.459976,805.090016,850.489996,814.089983,1201.529995
"ARBIT02",541154,4242255,33.046186381329,-80.3088592081835,35.7213938007008,-47.9728241583371,6.64723941950509,-18.6018472802537,0.980167552467806,-37.6727953911938,-58.0923929120757,-43.4002962414787,76.51585,70.24004,71.65123,71.29054,89.54955,86.85036,53.84365,53.35987,54.94992,58.89622,62.3647,64.05685,70.45835,78.14625,70.07712,75.86088,45.152,52.35972,45.83915,45.98223,76,63,82,53,66,66,58,52,49,63,697.672700766804,4636.76964189162,1993.39406534085,360.742821948124,501.136355139785,534.166131392748,681.286773680962,681.286773680962,643.382327419859,366.503090438663,764.5793,708.5128,904.7316,894.6016,1033.758,1006.988,595.5916,518.9213,587.1628,558.5335,656.5143,553.7497,782.3563,778.9542,678.8028,731.6979,581.0156,574.2209,462.7455,526.3546,852.424,876.3,978.8,594.106,482.346,629.92,815.848,339.852,525.526,313.182,948.420018,1042.509983,1403.630014,600.54999,685.699989,670.410013,901.109993
"ARBIT03",540601,4242621,30.6122813448032,-79.962954289708,35.671150907493,-48.1368709722945,6.82820958790979,-17.1414077720933,1.68270575516762,-38.6898810631493,-58.6933012954125,-43.3087911993778,77.00352,69.72559,72.41138,71.52692,90.12943,87.03136,53.97315,53.3904,54.76295,58.76944,62.5807,64.26382,70.57034,78.40879,71.05164,77.7813,45.35766,52.38391,45.15731,45.83594,76,63,82,53,66,66,58,52,49,63,707.776706850102,4639.17955120887,1916.81047627846,359.168388039516,508.223760064859,563.396104697678,687.436122327674,687.436122327674,654.37693121462,391.044546185675,777.7585,703.4445,911.3509,901.9481,1034.933,979.0424,595.371,533.8737,596.8248,567.1603,666.6826,553.2836,799.8484,791.8827,714.3491,751.1537,593.9205,586.5646,480.3642,567.9955,852.424,876.3,978.8,594.106,482.346,629.92,815.848,339.852,525.526,313.182,1060.919983,1124.489994,1528.840015,669.789994,743.969995,724.54999,1008.560009
"ARBIT04",540417,4241851,27.939197329389,-78.5404538083807,35.1941767999243,-48.3415830814523,6.65530543258642,-16.4912536577406,1.64426478110204,-40.0285845194526,-59.6385212843912,-42.7427516500165,76.65213,69.7179,73.93202,71.97329,89.56619,87.03157,54.3964,53.67986,53.4317,58.367,62.62722,64.23629,68.28297,77.92329,72.81317,79.05751,45.47693,52.38884,46.07198,45.33688,76,63,82,53,66,66,58,82,49,44,676.895948247192,4645.96954466175,1767.65309068173,353.84999472332,513.421811131745,593.494420611147,676.417474703659,676.417474703659,660.872880729259,421.010466470631,755.4126,687.7816,915.8981,908.6865,1025.111,943.6885,595.6163,557.0372,614.2039,592.6758,663.7344,561.2325,797.0319,791.2332,809.7354,827.1714,574.5483,574.9625,524.0801,603.4911,852.424,876.3,978.8,594.106,482.346,629.92,815.848,1035.05,525.526,627.38,1100.399988,1160.700012,1577.320047,698.190005,767.510007,743.379982,1040.26001
"ARBIT05",539634,4242210,17.0384066264627,-76.85040182651,35.0467815279431,-50.6520820211259,6.87565385184634,-12.1346102900217,3.22243284541261,-46.6574927208595,-64.9983683474815,-42.524013457399,76.63108,68.56097,75.58662,72.48681,90.10591,87.2029,54.52648,53.71247,53.18664,58.03187,62.70196,64.45079,68.19756,79.50179,74.15905,78.13235,45.63606,52.51393,44.95621,44.90037,78,82,104,53,46,66,58,82,49,44,649.63930435131,4676.2202720118,1302.00796849894,348.70549717855,557.213007673123,747.904867616277,685.702883455901,685.702883455901,721.100031838853,559.108764847853,750.0426,691.6492,929.2139,934.3148,1023.118,1039.37,589.131,525.5052,631.0986,634.629,672.9659,557.5289,813.2467,797.2487,870.7869,860.2181,584.4019,579.975,555.0331,615.7678,704.596,991.362,758.952,594.106,697.738,629.92,815.848,1035.05,525.526,627.38,1399.969988,1375.999962,1918.040001,909.569991,930.969998,883.330009,1377.930019
"ATHEA02",540726,4243304,34.0100369884275,-81.3608965889767,36.089321857461,-47.6274244977201,6.99066495664229,-18.004669238061,1.6530727395458,-36.7389862620413,-57.1710538197038,-43.8033078738121,77.16735,69.73966,71.08684,71.05097,90.77693,87.03265,53.68395,53.16648,56.11353,59.22056,62.71256,64.37617,73.05593,79.05067,69.81959,75.40259,45.76333,52.50356,44.50292,46.34038,76,63,82,53,66,66,58,52,49,63,741.51826093518,4629.01648027651,2099.5585551364,364.122667895263,498.557934723321,520.436435255348,697.060083577739,697.060083577739,641.992187885721,349.56696947322,804.2885,727.3215,905.0566,893.3186,1045.384,1045.113,594.074,508.2309,581.5311,549.3147,668.397,547.7562,809.765,800.7671,641.4293,685.653,614.083,593.7055,444.7353,506.7412,852.424,876.3,978.8,594.106,482.346,629.92,815.848,339.852,525.526,313.182,927.639995,1019.470013,1374.590027,585.340011,669.000007,661.090006,879.63002
"BACKM02",539622,4257516,20.2986322991352,-99.6118032563823,45.003473653956,-60.0534930188069,11.0978357649781,-6.95429042837895,10.1918912964435,-53.7410693974456,-75.0623560676424,-54.2418289070635,46.23262,63.5952,38.33875,53.57846,96.28938,88.06119,36.84259,45.85822,57.36989,58.75846,70.4054,67.69727,80.87544,81.30164,63.91578,79.53433,48.79893,54.94419,43.28268,43.08218,26,34,98,31,49,68,77,37,48,47,1102.60753165688,4687.08341864498,2061.09262844257,443.009968520753,683.018329070079,904.97270755905,955.257489330922,955.257489330922,901.436268614626,641.02754061729,544.2894,418.5645,338.2098,458.1546,1408.711,1322.847,501.0879,477.224,734.8563,634.0378,662.3538,688.6024,947.1273,893.897,601.552,659.7021,718.1628,682.1842,680.5803,662.4468,374.904,354.584,1427.48,433.578,762,778.764,1081.024,515.112,727.456,684.276,1330.469989,1261.990005,1809.680023,848.910005,867.39999,851.150007,1109.910015
"BACKM03",540381,4257375,21.8518868518805,-100.19725325633,45.2157802782696,-60.3222104825395,10.98117999036,-8.05198162389254,9.67249086556196,-53.5109260212786,-75.2179880288453,-54.5247690073473,43.82361,63.27617,40.5875,54.21463,95.95,88.06826,35.90839,45.58778,56.50558,58.66427,70.19962,67.68637,80.8713,81.27451,60.91994,79.01716,48.69131,54.70464,43.81685,43.19183,26,34,98,31,49,68,77,37,48,47,1094.6061665838,4690.02065003367,2105.060045638,445.851280945473,682.41165462406,892.793853757139,953.698254377718,953.698254377718,899.223081482907,631.059708336754,531.2079,393.7259,407.9337,496.9437,1411.41,1331.272,483.0143,473.1479,759.4811,635.6533,676.3163,689.4533,943.2708,891.0428,515.2075,602.721,721.877,685.3157,681.922,664.7939,374.904,354.584,1427.48,433.578,762,778.764,1081.024,515.112,727.456,684.276,1305.959955,1249.560005,1787.249983,829.459983,855.459996,841.909988,1102.660027
"BACKM04",540842,4257027,25.1511381696807,-100.447431654642,45.1510100392058,-59.5863576620536,10.8359949011369,-9.55382539372523,9.03142476038768,-51.5046683905334,-73.5958433702443,-54.4673838234987,45.03658,63.18916,42.08555,55.37204,95.75121,88.3068,36.03539,45.67841,56.557,58.7424,70.713,68.15443,81.16394,81.30042,59.21048,79.38406,48.8741,54.82576,44.30537,43.27388,26,34,98,31,57,79,77,37,48,47,1094.14897035686,4682.77277544494,2232.78056178485,446.443698365565,668.172873786527,844.911891695338,946.86377359504,946.86377359504,879.277383762701,589.263446723706,532.7813,447.8805,460.6278,515.0381,1397.208,1415.81,467.2188,497.1525,773.2173,665.2291,665.8261,667.165,931.1015,880.0624,476.9596,590.55,721.9307,702.2893,674.0142,683.6318,374.904,354.584,1427.48,433.578,902.97,507.746,1081.024,515.112,727.456,684.276,1280.449965,1234.350014,1760.009987,812.80001,842.880006,830.929995,1090.540016
"BACKM05",540224,4257264,24.0927173031015,-100.191238012135,45.0645588403527,-59.4053850588251,10.9644831355243,-8.68243472604317,9.49115551518677,-51.6382891826081,-73.4599319921619,-54.3392084732529,43.83442,63.03793,39.96636,53.72625,96.04588,88.2803,35.91594,45.5783,56.94498,58.73946,70.52602,67.8329,81.0079,81.29912,61.29675,79.88679,48.79019,54.83489,43.76775,43.22259,26,34,98,31,49,68,77,37,48,47,1105.11481909313,4679.85653649914,2211.32795952428,445.007338123807,668.98365065013,853.568302629333,950.304069464013,950.304069464013,881.590380703645,595.740369304228,519.9595,386.8283,379.3251,467.3369,1405.471,1405.37,482.5193,475.5796,753.6178,659.455,665.79,681.994,940.6419,890.1093,515.4848,604.4244,720.8856,698.7445,679.7278,681.5179,374.904,354.584,1427.48,433.578,762,778.764,1081.024,515.112,727.456,684.276,1293.850007,1239.659973,1770.389977,822.859997,848.500007,834.689997,1093.839993
"BADGE01",535402,4256520,34.7653274780627,-96.876784424737,42.6141464112498,-50.4330714343254,11.3217484067629,-8.56976392983531,10.4194646166306,-37.331426869328,-58.1531436755176,-51.2318744694728,77.8603,69.97397,66.03526,68.65844,96.20535,90.38989,51.92465,51.69613,64.72137,60.25946,74.43826,72.20094,82.28506,81.77951,79.02245,86.60448,57.68961,59.50002,40.05182,41.92879,83,78,98,55,90,81,77,89,61,43,1221.92770956415,4583.67230109331,2851.55421130268,422.553046795091,559.956616111482,589.644271684013,925.346907258527,925.346907258527,745.06639197853,354.29306379129,899.5386,893.6443,913.9135,878.4447,1289.444,1235.737,598.334,588.6324,598.691,585.9472,471.1782,407.3547,876.9143,820.3632,1164.128,1081.609,628.7365,613.7092,572.0875,536.1042,902.462,1016.762,1427.48,617.982,360.68,296.418,1081.024,1145.286,610.87,532.638,1053.07001,1056.970028,1474.720018,681.469986,727.2,710.280012,964.060009
"BELTA01",543935,4252405,32.3714269629527,-96.7737185858051,43.2519562100609,-57.4961825113263,9.21239594700954,-15.9451981604613,4.88626560175485,-47.2587934443845,-70.2321092245538,-52.3634008853377,79.21523,71.68557,63.18659,66.48724,93.25465,88.23433,46.27944,50.36655,59.98832,59.51285,72.13525,69.09634,82.91412,81.72033,60.26413,74.049,51.37463,55.55935,50.82335,43.02056,83,51,98,49,57,79,81,80,53,38,947.810082166823,4685.0107638857,2290.86755253424,432.327381417275,621.976141381858,723.255853283096,865.791255580306,865.791255580306,808.715090184804,499.761167274609,1251.805,898.012,912.3192,893.5016,1236.05,1254.408,458.3326,568.2751,751.8756,719.7896,510.8289,521.3759,800.7509,780.7584,725.5797,767.3546,696.6295,714.9908,555.4289,655.7335,1033.272,864.108,1427.48,518.668,902.97,507.746,882.142,892.048,714.1,538.3,1100.039984,1140.200008,1569.749977,670.640004,740.900003,750.610006,994.159992
"BELTA02",544031,4252022,32.2628212894419,-96.2614170578589,43.0366203048267,-57.3740525124813,9.09182052179867,-16.1500793896853,4.66254204367588,-47.2263694416045,-70.1587932565891,-52.1146601248806,78.76576,71.77859,64.3774,67.00989,93.11737,88.18456,46.57592,50.47659,60.42248,59.61547,71.74148,68.67622,82.85836,81.71779,60.36769,73.88449,51.40298,55.51239,51.04789,43.04551,83,51,98,49,57,79,81,80,53,38,934.255528453645,4685.95710359886,2266.67117703906,430.331934075455,619.947220023591,721.471610741562,859.019211536031,859.019211536031,805.493188870076,499.798734196412,1265.401,887.8632,917.0997,897.6299,1228.982,1244.274,464.0847,567.9079,735.6475,712.6246,507.6772,522.6606,794.6182,776.6172,730.122,765.9729,694.6661,713.4919,549.4801,654.1381,1033.272,864.108,1427.48,518.668,902.97,507.746,882.142,892.048,714.1,538.3,1103.060013,1140.599976,1571.659994,672.730011,743.149999,751.790003,995.089996
