"plotid","sample_year","hrs_14_20","hrs_abv25","hrs_blw10","avg_tmax","avg_tmin"
"TERRI03",2006,648,54,2638,15.7142452830189,6.49705188679245
"TERRI03",2007,803,70,2581,16.9456367924528,6.07160377358491
"TERRI03",2008,717,41,2848,15.6202769860425,5.93658894477434
"TERRI03",2009,797,199,2461,17.6976886792453,6.69413758857707
"TERRI03",2010,697,62,2769,16.2109354884626,5.50028678892268
"TERRI03",2011,711,43,2840,15.4940765642134,5.97985613207547
"TERRI03",2012,813,93,2682,17.0063145539906,6.14070892018779
"TERRI03",2014,799,28,1765,18.1505125838854,7.31630393765004
"VOTRU01",2004,655,80,2658,16.2864319248826,5.26389671361502
"VOTRU01",2005,791,15,2663,15.3507311320755,5.19231132075472
"VOTRU01",2006,687,17,2700,15.4333490566038,5.17287735849057
"VOTRU01",2007,783,40,2817,16.2067216981132,4.22323113207547
"VOTRU01",2008,634,23,3052,15.0676232355846,4.17904205513826
"VOTRU01",2009,749,75,2792,16.3440731132075,4.79679245283019
"VOTRU01",2010,585,8,3081,14.8459103773585,4.48280188679245
"VOTRU01",2011,661,32,2947,15.1941344245453,4.58572024341111
"VOTRU01",2012,803,56,2807,16.7976490539146,4.12107023679394
"VOTRU01",2014,756,24,2252,17.9735324001936,4.6932067544429
"WATKI01",2004,725,164,2514,17.8184037558685,5.71194835680751
"WATKI01",2005,830,45,2494,16.6501179245283,5.7072641509434
"WATKI01",2006,738,82,2532,16.9167452830189,5.35563679245283
"WATKI01",2007,839,109,2545,18.0470518867925,4.85198113207547
"WATKI01",2008,718,46,2859,16.6235967903274,4.71905370983422
"WATKI01",2009,783,131,2653,17.9541320754717,5.0703608490566
"WATKI01",2010,619,37,2984,16.1746886792453,4.73832783018868
"WATKI01",2011,719,68,2804,16.5390171615716,4.87116509433962
"WATKI01",2012,890,113,2636,18.2846492326531,4.36282159624413
"WATKI01",2014,775,69,2060,19.2492328813822,5.1282789548213
"YAHNG01",2004,741,46,2714,14.6127464788732,7.27772300469484
"YAHNG01",2005,625,5,2733,13.7827380311131,7.05019390939764
"YAHNG01",2006,652,11,2696,14.0828537735849,6.89610849056604
"YAHNG01",2007,750,18,2635,14.5467688679245,6.51606132075472
"YAHNG01",2008,597,9,2980,13.5387854374951,6.29875582944123
"YAHNG01",2009,789,50,2661,14.8232358490566,6.85466509433962
"YAHNG01",2010,524,4,3128,13.8822948113208,6.11878066037736
"YAHNG01",2011,659,17,2986,14.0727853773585,6.07454481132075
"YAHNG01",2012,659,33,2943,15.0932394366197,6.19680516431925
"YAHNG01",2014,747,13,1920,15.7067113726064,7.28649548668991
"YAHNG02",2004,780,45,2567,14.6608920187793,8.02145539906103
"YAHNG02",2005,706,6,2431,14.0714858490566,7.55919811320755
"YAHNG02",2006,827,15,2570,14.0174528301887,7.51433962264151
"YAHNG02",2007,848,22,2345,14.6804716981132,7.39464622641509
"YAHNG02",2008,691,9,2684,13.5700113562544,7.05727033931616
"YAHNG02",2009,860,62,2449,14.87550304594,7.61142132388217
"YAHNG02",2010,570,0,3067,13.1358501925252,6.95886161768699
"YAHNG02",2011,780,18,2813,13.8829669811321,6.8672570754717
"YAHNG02",2012,776,34,2537,14.7977276995305,7.30776056338028
"YAHNG02",2014,1043,16,1381,15.7836682540671,8.58388788765318
"YAHNG03",2004,745,41,2721,14.0062647270795,8.25139827638111
"YAHNG03",2005,644,4,2507,13.3442562285101,7.98583398861066
"YAHNG03",2006,869,12,2691,13.585,7.68962264150943
"YAHNG03",2007,884,20,2342,14.1948884607827,7.74395571974037
"YAHNG03",2008,685,8,2646,13.3388215200075,7.25826240220467
"YAHNG03",2009,917,68,2451,14.4796603773585,7.93540959766925
"YAHNG03",2010,621,0,3041,13.0374221698113,7.12104245283019
"YAHNG03",2011,746,6,2879,13.1934740566038,7.15683018867924
"YAHNG03",2012,753,20,2426,14.43920657277,7.66806659867877
"YAHNG03",2014,1340,4,1301,15.730682145121,9.3160600145374
"ZEN01",2004,756,71,2605,15.1619229515203,7.69781064228749
"ZEN01",2005,701,15,2529,14.1375947710583,7.49671360850827
"ZEN01",2006,739,29,2602,14.4267924528302,7.20948113207547
"ZEN01",2007,818,47,2455,15.4407075471698,7.14634433962264
"ZEN01",2008,778,22,2677,14.1724060552513,6.93154142417865
"ZEN01",2009,856,78,2399,15.4857382075472,7.39295754716981
"ZEN01",2010,628,2,2930,13.8921344339623,6.72376886792453
"ZEN01",2011,760,29,2773,14.1360896226415,6.83039386792453
"ZEN01",2012,808,64,2497,15.4509741784038,7.14330046948357
"ZEN01",2014,947,23,1484,16.5526886583955,8.23730819989068
"ZEN02",2004,782,75,2600,14.9789339144558,7.89009160161266
"ZEN02",2005,733,18,2424,14.1667688679245,7.50509433962264
"ZEN02",2006,802,34,2577,14.3893632075472,7.48543920311124
"ZEN02",2007,922,42,2234,15.5582311320755,7.4493078619955
"ZEN02",2008,770,34,2586,14.403714382418,6.99120381454633
"ZEN02",2009,873,99,2464,15.772070754717,7.36232075471698
"ZEN02",2010,570,43,3083,14.9062783018868,6.36391745283019
"ZEN02",2011,784,34,2852,14.4304622641509,6.63517924528302
"ZEN02",2012,802,103,2531,15.8496478873239,6.9741456636886
"ZEN02",2014,1013,32,1472,16.8113206524749,8.188302157959
