plot.id,tag,spp,dbh,year,stem.status,slc,log10_slc
SUGAR21,4134,UMCA,4,2006,alive,5,0.77815125
SUGAR21,4134,UMCA,4,2007,alive,29,1.477121255
SUGAR21,4134,UMCA,4,2008,alive,27,1.447158031
SUGAR21,4134,UMCA,4,2009,alive,9,1
SUGAR21,4134,UMCA,4,2010,alive,5,0.77815125
SUGAR21,4134,UMCA,4,2011,alive,4,0.698970004
SUGAR21,4135,UMCA,7,2004,alive,1,0.301029996
SUGAR21,4135,UMCA,7,2005,alive,1,0.301029996
SUGAR21,4135,UMCA,7,2006,alive,3,0.602059991
SUGAR21,4135,UMCA,7,2007,alive,0,0
SUGAR21,4135,UMCA,7,2008,alive,21,1.342422681
SUGAR21,4135,UMCA,7,2009,alive,20,1.322219295
SUGAR21,4135,UMCA,7,2010,alive,5,0.77815125
SUGAR21,4135,UMCA,7,2011,alive,10,1.041392685
SUGAR21,4136,UMCA,3,2004,alive,31,1.505149978
SUGAR21,4136,UMCA,3,2005,alive,17,1.255272505
SUGAR21,4136,UMCA,3,2006,alive,18,1.278753601
SUGAR21,4136,UMCA,3,2007,alive,20,1.322219295
SUGAR21,4136,UMCA,3,2008,alive,21,1.342422681
SUGAR21,4136,UMCA,3,2009,alive,20,1.322219295
SUGAR21,4136,UMCA,3,2010,alive,16,1.230448921
SUGAR21,4136,UMCA,3,2011,alive,25,1.414973348
SUGAR21,4137,UMCA,4,2004,alive,26,1.431363764
SUGAR21,4137,UMCA,4,2005,alive,22,1.361727836
SUGAR21,4137,UMCA,4,2006,alive,9,1
SUGAR21,4137,UMCA,4,2007,alive,80,1.908485019
SUGAR21,4137,UMCA,4,2008,alive,15,1.204119983
SUGAR21,4137,UMCA,4,2009,alive,26,1.431363764
SUGAR21,4137,UMCA,4,2010,alive,57,1.763427994
SUGAR21,4138,UMCA,9,2004,alive,0,0
SUGAR21,4138,UMCA,9,2005,alive,0,0
SUGAR21,4138,UMCA,9,2006,alive,57,1.763427994
SUGAR21,4138,UMCA,9,2007,alive,54,1.740362689
SUGAR21,4138,UMCA,9,2008,alive,72,1.86332286
SUGAR21,4138,UMCA,9,2009,alive,48,1.69019608
SUGAR21,4138,UMCA,9,2010,alive,29,1.477121255
SUGAR21,4138,UMCA,9,2011,alive,105,2.025305865
SUGAR21,4139,UMCA,12,2004,alive,0,0
SUGAR21,4139,UMCA,12,2005,alive,3,0.602059991
SUGAR21,4139,UMCA,12,2006,alive,16,1.230448921
SUGAR21,4139,UMCA,12,2007,alive,32,1.51851394
SUGAR21,4139,UMCA,12,2008,alive,14,1.176091259
SUGAR21,4139,UMCA,12,2009,alive,27,1.447158031
SUGAR21,4139,UMCA,12,2010,alive,14,1.176091259
SUGAR21,4139,UMCA,12,2011,alive,22,1.361727836
SUGAR21,4140,UMCA,24,2004,alive,0,0
SUGAR21,4140,UMCA,24,2005,alive,0,0
SUGAR21,4140,UMCA,24,2006,alive,0,0
SUGAR21,4140,UMCA,24,2007,alive,16,1.230448921
SUGAR21,4140,UMCA,24,2008,alive,33,1.531478917
SUGAR21,4140,UMCA,24,2009,alive,2,0.477121255
SUGAR21,4140,UMCA,24,2010,alive,1,0.301029996
SUGAR21,4140,UMCA,24,2011,alive,9,1
SUGAR21,5266,UMCA,9,2011,alive,15,1.204119983
SUGAR21,5632,UMCA,2,2010,alive,14,1.176091259
SUGAR21,5632,UMCA,2,2011,alive,10,1.041392685
SUGAR21,5653,UMCA,13,2009,alive,29,1.477121255
SUGAR21,5653,UMCA,13,2010,alive,23,1.380211242
SUGAR21,5653,UMCA,13,2011,alive,71,1.857332496
SUGAR21,5654,UMCA,18,2009,alive,54,1.740362689
SUGAR21,5654,UMCA,18,2010,alive,11,1.079181246
SUGAR21,5654,UMCA,18,2011,alive,16,1.230448921
SUGAR23,4036,UMCA,12,2004,alive,5,0.77815125
SUGAR23,4036,UMCA,12,2005,alive,0,0
SUGAR23,4036,UMCA,12,2006,alive,0,0
SUGAR23,4036,UMCA,12,2007,alive,11,1.079181246
SUGAR23,4036,UMCA,12,2008,alive,10,1.041392685
SUGAR23,4036,UMCA,12,2009,alive,0,0
SUGAR23,4036,UMCA,12,2010,alive,29,1.477121255
SUGAR23,4036,UMCA,12,2011,alive,6,0.84509804
SUGAR23,4037,UMCA,32,2004,alive,10,1.041392685
SUGAR23,4037,UMCA,32,2005,alive,5,0.77815125
SUGAR23,4037,UMCA,32,2006,alive,2,0.477121255
SUGAR23,4037,UMCA,32,2007,alive,15,1.204119983
SUGAR23,4037,UMCA,32,2008,alive,15,1.204119983
SUGAR23,4037,UMCA,32,2009,alive,5,0.77815125
SUGAR23,4037,UMCA,32,2010,alive,14,1.176091259
SUGAR23,4037,UMCA,32,2011,alive,10,1.041392685
SUGAR23,4038,UMCA,8,2004,alive,8,0.954242509
SUGAR23,4038,UMCA,8,2005,alive,5,0.77815125
SUGAR23,4038,UMCA,8,2006,alive,4,0.698970004
SUGAR23,4038,UMCA,8,2007,alive,14,1.176091259
SUGAR23,4038,UMCA,8,2008,alive,6,0.84509804
SUGAR23,4038,UMCA,8,2009,alive,4,0.698970004
SUGAR23,4038,UMCA,8,2010,alive,15,1.204119983
SUGAR23,4038,UMCA,8,2011,alive,4,0.698970004
SUGAR23,4039,UMCA,2,2004,alive,3,0.602059991
SUGAR23,4039,UMCA,2,2005,alive,0,0
SUGAR23,4039,UMCA,2,2006,alive,0,0
SUGAR23,4039,UMCA,2,2007,alive,8,0.954242509
SUGAR23,4039,UMCA,2,2008,alive,10,1.041392685
SUGAR23,4039,UMCA,2,2009,alive,5,0.77815125
SUGAR23,4039,UMCA,2,2010,alive,8,0.954242509
SUGAR23,4039,UMCA,2,2011,alive,6,0.84509804
SUGAR23,4040,UMCA,6,2004,alive,2,0.477121255
SUGAR23,4040,UMCA,6,2005,alive,3,0.602059991
SUGAR23,4040,UMCA,6,2006,alive,6,0.84509804
SUGAR23,4040,UMCA,6,2007,alive,4,0.698970004
SUGAR23,4040,UMCA,6,2008,alive,11,1.079181246
SUGAR23,4040,UMCA,6,2009,alive,10,1.041392685
SUGAR23,4040,UMCA,6,2010,alive,17,1.255272505
SUGAR23,4040,UMCA,6,2011,alive,7,0.903089987
SUGAR23,6060,UMCA,1,2005,alive,0,0
SUGAR23,6060,UMCA,1,2006,alive,0,0
SUGAR23,6060,UMCA,1,2007,alive,20,1.322219295
SUGAR23,6060,UMCA,1,2008,alive,24,1.397940009
SUGAR23,6060,UMCA,1,2009,alive,0,0
SUGAR23,6060,UMCA,1,2010,alive,153,2.187520721
SUGAR23,6060,UMCA,1,2011,alive,205,2.31386722
SUGAR30,4041,UMCA,4,2004,alive,1,0.301029996
SUGAR30,4041,UMCA,4,2005,alive,5,0.77815125
SUGAR30,4041,UMCA,4,2006,alive,11,1.079181246
SUGAR30,4041,UMCA,4,2007,alive,86,1.939519253
SUGAR30,4041,UMCA,4,2008,alive,32,1.51851394
SUGAR30,4041,UMCA,4,2009,alive,125,2.100370545
SUGAR30,4041,UMCA,4,2010,alive,111,2.049218023
SUGAR30,4042,UMCA,14,2004,alive,13,1.146128036
SUGAR30,4042,UMCA,14,2005,alive,11,1.079181246
SUGAR30,4042,UMCA,14,2006,alive,12,1.113943352
SUGAR30,4042,UMCA,14,2007,alive,60,1.785329835
SUGAR30,4042,UMCA,14,2008,alive,59,1.77815125
SUGAR30,4042,UMCA,14,2009,alive,87,1.944482672
SUGAR30,4042,UMCA,14,2010,alive,106,2.029383778
SUGAR30,4042,UMCA,14,2011,alive,35,1.556302501
SUGAR30,4043,UMCA,9,2004,alive,17,1.255272505
SUGAR30,4043,UMCA,9,2005,alive,10,1.041392685
SUGAR30,4043,UMCA,9,2006,alive,3,0.602059991
SUGAR30,4043,UMCA,9,2007,alive,84,1.929418926
SUGAR30,4043,UMCA,9,2008,alive,59,1.77815125
SUGAR30,4043,UMCA,9,2009,alive,74,1.875061263
SUGAR30,4043,UMCA,9,2010,alive,63,1.806179974
SUGAR30,4043,UMCA,9,2011,alive,37,1.579783597
SUGAR30,4044,UMCA,7,2004,alive,18,1.278753601
SUGAR30,4044,UMCA,7,2005,alive,14,1.176091259
SUGAR30,4044,UMCA,7,2006,alive,6,0.84509804
SUGAR30,4044,UMCA,7,2007,alive,65,1.819543936
SUGAR30,4044,UMCA,7,2008,alive,21,1.342422681
SUGAR30,4044,UMCA,7,2009,alive,15,1.204119983
SUGAR30,4044,UMCA,7,2010,alive,29,1.477121255
SUGAR30,4044,UMCA,7,2011,alive,26,1.431363764
SUGAR30,4045,UMCA,16,2004,alive,44,1.653212514
SUGAR30,4045,UMCA,16,2005,alive,4,0.698970004
SUGAR30,4045,UMCA,16,2006,alive,15,1.204119983
SUGAR30,4045,UMCA,16,2007,alive,50,1.707570176
SUGAR30,4045,UMCA,16,2008,alive,33,1.531478917
SUGAR30,4045,UMCA,16,2009,alive,27,1.447158031
SUGAR30,4045,UMCA,16,2010,alive,30,1.491361694
SUGAR30,4045,UMCA,16,2011,alive,13,1.146128036
SUGAR30,4046,UMCA,8,2004,alive,29,1.477121255
SUGAR30,4046,UMCA,8,2005,alive,23,1.380211242
SUGAR30,4046,UMCA,8,2006,alive,22,1.361727836
SUGAR30,4046,UMCA,8,2007,alive,64,1.812913357
SUGAR30,4046,UMCA,8,2008,alive,26,1.431363764
SUGAR30,4046,UMCA,8,2009,alive,99,2
SUGAR30,4046,UMCA,8,2010,alive,80,1.908485019
SUGAR30,4046,UMCA,8,2011,alive,40,1.612783857
SUGAR30,4047,UMCA,12,2004,alive,49,1.698970004
SUGAR30,4047,UMCA,12,2005,alive,13,1.146128036
SUGAR30,4047,UMCA,12,2006,alive,24,1.397940009
SUGAR30,4047,UMCA,12,2007,alive,85,1.934498451
SUGAR30,4047,UMCA,12,2008,alive,43,1.643452676
SUGAR30,4047,UMCA,12,2009,alive,44,1.653212514
SUGAR30,4047,UMCA,12,2010,alive,92,1.968482949
SUGAR30,4047,UMCA,12,2011,alive,26,1.431363764
SUGAR30,4048,UMCA,13,2004,alive,2,0.477121255
SUGAR30,4048,UMCA,13,2005,alive,2,0.477121255
SUGAR30,4048,UMCA,13,2006,alive,43,1.643452676
SUGAR30,4048,UMCA,13,2007,alive,33,1.531478917
SUGAR30,4048,UMCA,13,2008,alive,41,1.62324929
SUGAR30,4048,UMCA,13,2009,alive,18,1.278753601
SUGAR30,4048,UMCA,13,2010,alive,12,1.113943352
SUGAR30,4048,UMCA,13,2011,alive,11,1.079181246
SUGAR30,4049,UMCA,18,2004,alive,0,0
SUGAR30,4049,UMCA,18,2005,alive,0,0
SUGAR30,4049,UMCA,18,2006,alive,0,0
SUGAR30,4049,UMCA,18,2007,alive,21,1.342422681
SUGAR30,4049,UMCA,18,2008,alive,17,1.255272505
SUGAR30,4049,UMCA,18,2009,alive,9,1
SUGAR30,4049,UMCA,18,2010,alive,3,0.602059991
SUGAR30,4049,UMCA,18,2011,alive,6,0.84509804
SUGAR30,4050,UMCA,8,2004,alive,0,0
SUGAR30,4050,UMCA,8,2005,alive,0,0
SUGAR30,4050,UMCA,8,2006,alive,0,0
SUGAR30,4050,UMCA,8,2007,alive,10,1.041392685
SUGAR30,4050,UMCA,8,2008,alive,11,1.079181246
SUGAR30,4050,UMCA,8,2009,alive,0,0
SUGAR30,4050,UMCA,8,2010,alive,0,0
SUGAR30,4050,UMCA,8,2011,alive,8,0.954242509
SUGAR30,4051,UMCA,15,2004,alive,0,0
SUGAR30,4051,UMCA,15,2005,alive,0,0
SUGAR30,4051,UMCA,15,2006,alive,8,0.954242509
SUGAR30,4051,UMCA,15,2007,alive,21,1.342422681
SUGAR30,4051,UMCA,15,2008,alive,9,1
SUGAR30,4051,UMCA,15,2009,alive,1,0.301029996
SUGAR30,4051,UMCA,15,2010,alive,1,0.301029996
SUGAR30,4051,UMCA,15,2011,alive,3,0.602059991
SUGAR31,1223,UMCA,12,2004,alive,17,1.255272505
SUGAR31,1223,UMCA,12,2005,alive,14,1.176091259
SUGAR31,1223,UMCA,12,2006,alive,35,1.556302501
SUGAR31,1223,UMCA,12,2007,alive,65,1.819543936
SUGAR31,1223,UMCA,12,2008,alive,60,1.785329835
SUGAR31,1223,UMCA,12,2009,alive,50,1.707570176
SUGAR31,1223,UMCA,12,2010,alive,41,1.62324929
SUGAR31,1223,UMCA,12,2011,alive,183,2.264817823
SUGAR31,4146,UMCA,11,2004,alive,48,1.69019608
SUGAR31,4146,UMCA,11,2005,alive,23,1.380211242
SUGAR31,4146,UMCA,11,2006,alive,54,1.740362689
SUGAR31,4146,UMCA,11,2007,alive,77,1.892094603
SUGAR31,4146,UMCA,11,2008,alive,34,1.544068044
SUGAR31,4146,UMCA,11,2009,alive,24,1.397940009
SUGAR31,4146,UMCA,11,2010,alive,9,1
SUGAR31,4146,UMCA,11,2011,alive,112,2.053078443
SUGAR31,4147,UMCA,6,2004,alive,46,1.672097858
SUGAR31,4148,UMCA,15,2004,alive,66,1.826074803
SUGAR31,4148,UMCA,15,2005,alive,24,1.397940009
SUGAR31,4148,UMCA,15,2006,alive,67,1.832508913
SUGAR31,4148,UMCA,15,2007,alive,14,1.176091259
SUGAR31,4148,UMCA,15,2008,alive,39,1.602059991
SUGAR31,4148,UMCA,15,2009,alive,32,1.51851394
SUGAR31,4148,UMCA,15,2010,alive,13,1.146128036
SUGAR31,4148,UMCA,15,2011,alive,23,1.380211242
SUGAR31,4149,UMCA,17,2004,alive,34,1.544068044
SUGAR31,4149,UMCA,17,2005,alive,10,1.041392685
SUGAR31,4149,UMCA,17,2006,alive,31,1.505149978
SUGAR31,4149,UMCA,17,2007,alive,23,1.380211242
SUGAR31,4149,UMCA,17,2008,alive,35,1.556302501
SUGAR31,4149,UMCA,17,2009,alive,21,1.342422681
SUGAR31,4149,UMCA,17,2010,alive,14,1.176091259
SUGAR31,4149,UMCA,17,2011,alive,18,1.278753601
SUGAR31,4150,UMCA,12,2004,alive,4,0.698970004
SUGAR31,4150,UMCA,12,2005,alive,39,1.602059991
SUGAR31,4150,UMCA,12,2006,alive,97,1.991226076
SUGAR31,4150,UMCA,12,2007,alive,44,1.653212514
SUGAR31,4150,UMCA,12,2008,alive,117,2.071882007
SUGAR31,4150,UMCA,12,2009,alive,136,2.136720567
SUGAR31,4150,UMCA,12,2010,alive,120,2.08278537
SUGAR31,4150,UMCA,12,2011,alive,169,2.230448921
SUGAR31,4151,UMCA,6,2004,alive,44,1.653212514
SUGAR31,4151,UMCA,6,2005,alive,27,1.447158031
SUGAR31,4151,UMCA,6,2006,alive,88,1.949390007
SUGAR31,4151,UMCA,6,2007,alive,52,1.72427587
SUGAR31,4151,UMCA,6,2008,alive,14,1.176091259
SUGAR31,4151,UMCA,6,2009,alive,36,1.568201724
SUGAR31,4151,UMCA,6,2010,alive,45,1.662757832
SUGAR31,4151,UMCA,6,2011,alive,85,1.934498451
SUGAR31,4152,UMCA,5,2004,alive,11,1.079181246
SUGAR31,4152,UMCA,5,2005,alive,11,1.079181246
SUGAR31,4152,UMCA,5,2006,alive,86,1.939519253
SUGAR31,4152,UMCA,5,2007,alive,28,1.462397998
SUGAR31,4152,UMCA,5,2008,alive,27,1.447158031
SUGAR31,4152,UMCA,5,2009,alive,24,1.397940009
SUGAR31,4152,UMCA,5,2010,alive,49,1.698970004
SUGAR31,4152,UMCA,5,2011,alive,14,1.176091259
SUGAR31,4153,UMCA,3,2004,alive,2,0.477121255
SUGAR31,4153,UMCA,3,2005,alive,35,1.556302501
SUGAR31,4153,UMCA,3,2006,alive,76,1.886490725
SUGAR31,4153,UMCA,3,2007,alive,49,1.698970004
SUGAR31,4153,UMCA,3,2008,alive,68,1.838849091
SUGAR31,4153,UMCA,3,2009,alive,147,2.170261715
SUGAR31,4153,UMCA,3,2010,alive,80,1.908485019
SUGAR31,4153,UMCA,3,2011,alive,133,2.127104798
SUGAR31,4154,UMCA,13,2004,alive,0,0
SUGAR31,4154,UMCA,13,2005,alive,41,1.62324929
SUGAR31,4154,UMCA,13,2006,alive,38,1.591064607
SUGAR31,4154,UMCA,13,2007,alive,42,1.633468456
SUGAR31,4154,UMCA,13,2008,alive,81,1.913813852
SUGAR31,4154,UMCA,13,2009,alive,127,2.10720997
SUGAR31,4154,UMCA,13,2010,alive,49,1.698970004
SUGAR31,4154,UMCA,13,2011,alive,114,2.06069784
SUGAR31,4155,UMCA,5,2004,alive,2,0.477121255
SUGAR31,4155,UMCA,5,2005,alive,37,1.579783597
SUGAR31,4155,UMCA,5,2006,alive,41,1.62324929
SUGAR31,4155,UMCA,5,2007,alive,75,1.880813592
SUGAR31,4155,UMCA,5,2008,alive,95,1.982271233
SUGAR31,4155,UMCA,5,2009,alive,135,2.133538908
SUGAR31,4155,UMCA,5,2010,alive,157,2.198657087
SUGAR31,4155,UMCA,5,2011,alive,173,2.240549248
SUGAR31,4156,UMCA,9,2004,alive,2,0.477121255
SUGAR31,4156,UMCA,9,2005,alive,2,0.477121255
SUGAR31,4156,UMCA,9,2006,alive,54,1.740362689
SUGAR31,4156,UMCA,9,2007,alive,25,1.414973348
SUGAR31,4156,UMCA,9,2008,alive,6,0.84509804
SUGAR31,4156,UMCA,9,2009,alive,38,1.591064607
SUGAR31,4156,UMCA,9,2010,alive,5,0.77815125
SUGAR31,4156,UMCA,9,2011,alive,1,0.301029996
SUGAR31,4719,UMCA,12,2006,alive,0,0
SUGAR31,4719,UMCA,12,2007,alive,7,0.903089987
SUGAR31,4719,UMCA,12,2008,alive,7,0.903089987
SUGAR31,4719,UMCA,12,2009,alive,12,1.113943352
SUGAR31,4719,UMCA,12,2010,alive,4,0.698970004
SUGAR31,4719,UMCA,12,2011,alive,19,1.301029996
SUGAR31,6047b,UMCA,12,2006,alive,53,1.73239376
SUGAR31,6047b,UMCA,12,2007,alive,56,1.755874856
SUGAR31,6047b,UMCA,12,2008,alive,37,1.579783597
SUGAR31,6047b,UMCA,12,2009,alive,99,2
SUGAR31,6047b,UMCA,12,2010,alive,10,1.041392685
SUGAR31,6047b,UMCA,12,2011,alive,39,1.602059991
SUGAR32,4141,UMCA,11,2004,alive,3,0.602059991
SUGAR32,4141,UMCA,11,2005,alive,0,0
SUGAR32,4141,UMCA,11,2006,alive,0,0
SUGAR32,4141,UMCA,11,2007,alive,31,1.505149978
SUGAR32,4141,UMCA,11,2008,alive,43,1.643452676
SUGAR32,4141,UMCA,11,2009,alive,15,1.204119983
SUGAR32,4141,UMCA,11,2010,alive,6,0.84509804
SUGAR32,4141,UMCA,11,2011,alive,46,1.672097858
SUGAR32,4142,UMCA,22,2004,alive,5,0.77815125
SUGAR32,4142,UMCA,22,2005,alive,5,0.77815125
SUGAR32,4142,UMCA,22,2006,alive,0,0
SUGAR32,4142,UMCA,22,2007,alive,99,2
SUGAR32,4142,UMCA,22,2008,alive,106,2.029383778
SUGAR32,4142,UMCA,22,2009,alive,28,1.462397998
SUGAR32,4142,UMCA,22,2010,alive,107,2.033423755
SUGAR32,4142,UMCA,22,2011,alive,134,2.130333768
SUGAR32,4143,UMCA,13,2004,alive,2,0.477121255
SUGAR32,4143,UMCA,13,2005,alive,0,0
SUGAR32,4143,UMCA,13,2006,alive,0,0
SUGAR32,4143,UMCA,13,2007,alive,45,1.662757832
SUGAR32,4143,UMCA,13,2008,alive,20,1.322219295
SUGAR32,4143,UMCA,13,2009,alive,2,0.477121255
SUGAR32,4143,UMCA,13,2010,alive,41,1.62324929
SUGAR32,4143,UMCA,13,2011,alive,39,1.602059991
SUGAR32,4144,UMCA,11,2004,alive,14,1.176091259
SUGAR32,4144,UMCA,11,2005,alive,0,0
SUGAR32,4144,UMCA,11,2006,alive,0,0
SUGAR32,4144,UMCA,11,2007,alive,51,1.716003344
SUGAR32,4144,UMCA,11,2008,alive,26,1.431363764
SUGAR32,4144,UMCA,11,2009,alive,17,1.255272505
SUGAR32,4144,UMCA,11,2010,alive,33,1.531478917
SUGAR32,4144,UMCA,11,2011,alive,35,1.556302501
SUGAR32,4145,UMCA,7,2004,alive,19,1.301029996
SUGAR32,4145,UMCA,7,2005,alive,2,0.477121255
SUGAR32,4145,UMCA,7,2006,alive,19,1.301029996
SUGAR32,4145,UMCA,7,2007,alive,67,1.832508913
SUGAR32,4145,UMCA,7,2008,alive,22,1.361727836
SUGAR32,4145,UMCA,7,2009,alive,27,1.447158031
SUGAR32,4145,UMCA,7,2010,alive,37,1.579783597
SUGAR32,4145,UMCA,7,2011,alive,23,1.380211242
SVRP02,1838,UMCA,4,2004,alive,6,0.84509804
SVRP02,1838,UMCA,4,2005,alive,28,1.462397998
SVRP02,1838,UMCA,4,2006,alive,5,0.77815125
SVRP02,1838,UMCA,4,2007,alive,25,1.414973348
SVRP02,1838,UMCA,4,2008,alive,27,1.447158031
SVRP02,1838,UMCA,4,2009,alive,29,1.477121255
SVRP02,1838,UMCA,4,2010,alive,29,1.477121255
SVRP02,1838,UMCA,4,2011,alive,44,1.653212514
SVRP02,3226,UMCA,9,2004,alive,0,0
SVRP02,3226,UMCA,9,2005,alive,3,0.602059991
SVRP02,3226,UMCA,9,2006,alive,0,0
SVRP02,3226,UMCA,9,2007,alive,23,1.380211242
SVRP02,3226,UMCA,9,2008,alive,21,1.342422681
SVRP02,3226,UMCA,9,2009,alive,51,1.716003344
SVRP02,3226,UMCA,9,2010,alive,23,1.380211242
SVRP02,3226,UMCA,9,2011,alive,11,1.079181246
SVRP02,3227,UMCA,3,2004,alive,4,0.698970004
SVRP02,3227,UMCA,3,2005,alive,6,0.84509804
SVRP02,3227,UMCA,3,2006,alive,0,0
SVRP02,3227,UMCA,3,2007,alive,16,1.230448921
SVRP02,3227,UMCA,3,2008,alive,10,1.041392685
SVRP02,3227,UMCA,3,2009,alive,13,1.146128036
SVRP02,3227,UMCA,3,2010,alive,16,1.230448921
SVRP02,3227,UMCA,3,2011,alive,16,1.230448921
TELL02,813,UMCA,7,2004,alive,0,0
TELL02,813,UMCA,7,2005,alive,0,0
TELL02,813,UMCA,7,2006,alive,0,0
TELL02,813,UMCA,7,2007,alive,13,1.146128036
TELL02,813,UMCA,7,2008,alive,34,1.544068044
TELL02,813,UMCA,7,2009,alive,0,0
TELL02,813,UMCA,7,2010,alive,53,1.73239376
TELL02,813,UMCA,7,2011,alive,86,1.939519253
TELL02,820,UMCA,5,2004,alive,0,0
TELL02,820,UMCA,5,2005,alive,0,0
TELL02,820,UMCA,5,2006,alive,0,0
TELL02,820,UMCA,5,2007,alive,54,1.740362689
TELL02,820,UMCA,5,2008,alive,39,1.602059991
TELL02,820,UMCA,5,2009,alive,22,1.361727836
TELL02,820,UMCA,5,2010,alive,44,1.653212514
TELL02,820,UMCA,5,2011,alive,39,1.602059991
TELL02,821,UMCA,4,2004,alive,0,0
TELL02,821,UMCA,4,2005,alive,3,0.602059991
TELL02,821,UMCA,4,2006,alive,0,0
TELL02,821,UMCA,4,2007,alive,0,0
TELL02,821,UMCA,4,2008,alive,11,1.079181246
TELL02,821,UMCA,4,2009,alive,5,0.77815125
TELL02,821,UMCA,4,2010,alive,35,1.556302501
TELL02,821,UMCA,4,2011,alive,30,1.491361694
TELL02,825,UMCA,5,2004,alive,0,0
TELL02,825,UMCA,5,2005,alive,3,0.602059991
TELL02,825,UMCA,5,2006,alive,0,0
TELL02,825,UMCA,5,2007,alive,0,0
TELL02,825,UMCA,5,2008,alive,18,1.278753601
TELL02,825,UMCA,5,2009,alive,0,0
TELL02,825,UMCA,5,2010,alive,33,1.531478917
TELL02,825,UMCA,5,2011,alive,56,1.755874856
TELL02,842,UMCA,6,2004,alive,0,0
TELL02,842,UMCA,6,2005,alive,1,0.301029996
TELL02,842,UMCA,6,2006,alive,0,0
TELL02,842,UMCA,6,2007,alive,13,1.146128036
TELL02,842,UMCA,6,2008,alive,26,1.431363764
TELL02,842,UMCA,6,2009,alive,0,0
TELL02,842,UMCA,6,2010,alive,39,1.602059991
TELL02,842,UMCA,6,2011,alive,99,2
TELL02,851,UMCA,4,2004,alive,0,0
TELL02,851,UMCA,4,2005,alive,2,0.477121255
TELL02,851,UMCA,4,2006,alive,0,0
TELL02,851,UMCA,4,2007,alive,30,1.491361694
TELL02,851,UMCA,4,2008,alive,51,1.716003344
TELL02,851,UMCA,4,2009,alive,2,0.477121255
TELL02,851,UMCA,4,2010,alive,60,1.785329835
TELL02,851,UMCA,4,2011,alive,86,1.939519253
TELL02,866,UMCA,5,2004,alive,0,0
TELL02,866,UMCA,5,2005,alive,2,0.477121255
TELL02,866,UMCA,5,2006,alive,0,0
TELL02,866,UMCA,5,2007,alive,27,1.447158031
TELL02,866,UMCA,5,2008,alive,24,1.397940009
TELL02,866,UMCA,5,2009,alive,19,1.301029996
TELL02,866,UMCA,5,2010,alive,45,1.662757832
TELL02,866,UMCA,5,2011,alive,55,1.748188027
TELL02,890,UMCA,3,2004,alive,0,0
TELL02,895,UMCA,10,2004,alive,0,0
TELL02,895,UMCA,10,2005,alive,0,0
TELL02,895,UMCA,10,2006,alive,0,0
TELL02,895,UMCA,10,2007,alive,19,1.301029996
TELL02,895,UMCA,10,2008,alive,34,1.544068044
TELL02,895,UMCA,10,2009,alive,0,0
TELL02,895,UMCA,10,2010,alive,50,1.707570176
TELL02,895,UMCA,10,2011,alive,73,1.86923172
TELL02,902,UMCA,4,2004,alive,0,0
TELL02,902,UMCA,4,2005,alive,2,0.477121255
TELL02,902,UMCA,4,2006,alive,0,0
TELL02,902,UMCA,4,2007,alive,19,1.301029996
TELL02,902,UMCA,4,2008,alive,17,1.255272505
TELL02,902,UMCA,4,2009,alive,0,0
TELL02,902,UMCA,4,2010,alive,60,1.785329835
TELL02,902,UMCA,4,2011,alive,32,1.51851394
TELL02,907,UMCA,3,2004,alive,0,0
TELL02,907,UMCA,3,2005,alive,0,0
TELL02,907,UMCA,3,2006,alive,0,0
TELL02,907,UMCA,3,2007,alive,30,1.491361694
TELL02,907,UMCA,3,2008,alive,19,1.301029996
TELL02,907,UMCA,3,2009,alive,10,1.041392685
TELL02,907,UMCA,3,2010,alive,31,1.505149978
TELL02,907,UMCA,3,2011,alive,14,1.176091259
TELL02,913,UMCA,3,2004,alive,0,0
TELL02,913,UMCA,3,2005,alive,0,0
TELL02,913,UMCA,3,2006,alive,0,0
TELL02,913,UMCA,3,2007,alive,18,1.278753601
TELL02,913,UMCA,3,2008,alive,13,1.146128036
TELL02,913,UMCA,3,2009,alive,19,1.301029996
TELL02,913,UMCA,3,2010,alive,34,1.544068044
TELL02,913,UMCA,3,2011,alive,38,1.591064607
TELL02,936,UMCA,8,2004,alive,0,0
TELL02,936,UMCA,8,2005,alive,0,0
TELL02,936,UMCA,8,2006,alive,0,0
TELL02,936,UMCA,8,2007,alive,2,0.477121255
TELL02,936,UMCA,8,2008,alive,11,1.079181246
TELL02,936,UMCA,8,2009,alive,0,0
TELL02,936,UMCA,8,2010,alive,17,1.255272505
TELL02,936,UMCA,8,2011,alive,42,1.633468456
TELL02,939,UMCA,3,2004,alive,0,0
TELL02,939,UMCA,3,2005,alive,0,0
TELL02,939,UMCA,3,2006,alive,0,0
TELL02,939,UMCA,3,2007,alive,18,1.278753601
TELL02,939,UMCA,3,2008,alive,14,1.176091259
TELL02,939,UMCA,3,2009,alive,0,0
TELL02,939,UMCA,3,2010,alive,25,1.414973348
TELL02,939,UMCA,3,2011,alive,37,1.579783597
TELL02,965,UMCA,6,2004,alive,0,0
TELL02,965,UMCA,6,2005,alive,0,0
TELL02,965,UMCA,6,2006,alive,0,0
TELL02,965,UMCA,6,2007,alive,4,0.698970004
TELL02,965,UMCA,6,2008,alive,12,1.113943352
TELL02,965,UMCA,6,2009,alive,0,0
TELL02,965,UMCA,6,2010,alive,17,1.255272505
TELL02,965,UMCA,6,2011,alive,26,1.431363764
